step	trial	trial_id	layout	uid	control	coordination	variableExplicabilite	time_elapsed	score	human_action_count	agent_action_count	agent_stuck_loop	hl_switch	agent_interact_count	human_interact_count	achieved_orders_len	bloc	trialuidQPT	median_interactioncount	median_time_elapsed	AtoH	HtoA	coll_tot	median_collisions	ContributionRelativeHuman	ContributionUtile	Min	Max	MMControlold	EfficacHuman	EfficacRobot	Coordinationbinary	Explicabilitebinary	InteracCoordExplic	InteractionbyActionUnit	TimeforInteraction	MoyHumanInteractByLayout	MoyAgentInteractByLayout	AgentinteractstandardLayout	HumanInteractStandardLayout	MoyHumanActionByLayout	MoyAgentActionByLayout	HumanActionStandarLayout	AgentActionStandardLayout	EfficaciteHumanLayout	MMEfficaciteHumanLayout	EfficaciteAgentLayout	MMEfficaciteAgentLayout	MoyTimeByLayout	TimeElapsedcontrolledforLayout	MinParticipant	MaxParticipant	MMControl	NbDeplacementBylayout	MincontrolLayout	MaxControlLayout	MoycontrolByLayout	MMControlLayout	ZscoreControlLayout	ControlByNbDeplacement	Z_coordination	Z_explicability	Z_time	Z_Deplacement	Efficacite(InteractionsDivByAction)	Z_Deplacement_Categ	Explained_dummy
1	1	5c791e24266f210012af518d_1QPT1	coord_map1_4	5c791e24266f210012af518d	3	Forced_coordination	Non-Explique	55,9969871	35	111	134	37	9	41	29	6	1	5c791e24266f210012af518d_bloc_1_trial_1_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,414285714	0,707317073	1	3	1	0,517885006	0,73218225	0,5	-0,5	-0,25	3,827586207	14,62984348	27,15730337	45,33707865	-4,337078652	1,842696629	126,9550562	142,2808989	-15,95505618	-8,280898876	-8,658536585	0,544383923	1,909326425	0,649688402	57,87569265	-1,878705545	1	3	1	13	1	4	2,735632184	0,666666667	0,264367816	0,230769231	0,495720399	-0,485734665	-4,491547351	-2,942938659	0,261261261	-2,942938659	0
2	1	5f9c4427c27fed0b5c680c4b_2QPT1	recipe_trial2_2	5f9c4427c27fed0b5c680c4b	3	Unforced_coordination	Explique	48,4915278	34	139	118	31	11	30	26	6	2	5f9c4427c27fed0b5c680c4b_bloc_2_trial_1_cond_Explique	Low_contribution	Fast_game	17	6	23	Few_collisions	0,464285714	0,866666667	1	3	1	0,536176136	0,618664772	-0,5	0,5	-0,25	5,346153846	9,070357717	26,67708333	39,09375	-9,09375	-0,677083333	170,1979167	164,9166667	-31,19791667	-46,91666667	46,07692308	0,593056207	5,159221077	0,654277353	67,16231265	-18,67078486	1	3	1	23	0	4	2,468085106	0,75	0,531914894	0,130434783	-0,504279601	0,514265335	-11,99700666	7,057061341	0,18705036	7,057061341	1
2	3	5ff7a571f2027f4b6d785946_2QPT3	recipe_trial2_2	5ff7a571f2027f4b6d785946	4	Unforced_coordination	Explique	57,02735806	34	218	137	63	23	34	39	6	2	5ff7a571f2027f4b6d785946_bloc_2_trial_3_cond_Explique	Large_contribution	Fast_game	28	24	52	Few_collisions	0,534246575	1,147058824	2	4	1	0,683882286	0,59620507	-0,5	0,5	-0,25	5,58974359	10,20214204	26,67708333	39,09375	-5,09375	12,32291667	170,1979167	164,9166667	47,80208333	-27,91666667	3,879120879	0,555532755	5,480572597	0,654731111	67,16231265	-10,1349546	2	4	1	23	0	4	2,468085106	1	1,531914894	0,173913043	-0,504279601	0,514265335	-3,4611764	7,057061341	0,178899083	7,057061341	1
2	3	5c58d8472edc490001c80bda_2QPT3	coord_map2_4	5c58d8472edc490001c80bda	2	Forced_coordination	Non-Explique	37,37246943	35	134	92	51	19	30	33	6	2	5c58d8472edc490001c80bda_bloc_2_trial_3_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,523809524	1,1	2	4	0	0,88300293	0,802729936	0,5	-0,5	-0,25	4,060606061	9,203667844	27,39325843	44,61797753	-14,61797753	5,606741573	126,9213483	140,988764	7,078651685	-48,98876404	1,26252505	0,553206006	3,351268255	0,651724468	57,68511303	-20,31264361	2	4	0	13	1	4	2,681818182	0,333333333	-0,681818182	0,153846154	0,495720399	-0,485734665	-23,11606503	-2,942938659	0,246268657	-2,942938659	0
1	0	63ea42d8a430d45acab1cd25_1QPT0	recipe_trial1_1	63ea42d8a430d45acab1cd25	4	Unforced_coordination	Non-Explique	59,98792028	34	218	148	11	3	36	32	6	1	63ea42d8a430d45acab1cd25_bloc_1_trial_0_cond_Non-Explique	Large_contribution	Fast_game	44	33	77	Lot_of_collisions	0,470588235	0,888888889	2	4	1	0,53344073	0,600120821	-0,5	-0,5	0,25	6,8125	8,80556628	25525	40,3125	-4,3125	6475	205,5625	175,4875	12,4375	-27,4875	1,920849421	0,553791406	6,373913043	0,655992535	71,56663706	-11,57871678	2	4	1	21	0	4	2,506329114	1	1,493670886	0,19047619	-0,504279601	-0,485734665	-0,500614171	5,057061341	0,146788991	5,057061341	0
3	0	5f0904ae8985aa1907880e6d_3QPT0	coord_map3_4	5f0904ae8985aa1907880e6d	2	Forced_coordination	Explique	61,59208465	35	137	150	21	5	53	34	6	3	5f0904ae8985aa1907880e6d_bloc_3_trial_0_cond_Explique	Large_contribution	Low_game	0	0	0	0_collision	0,390804598	0,641509434	0	4	0,5	0,552018984	0,860500181	0,5	0,5	0,25	4,029411765	15,28562685	27,64044944	44,08988764	8,91011236	6,359550562	125,1910112	136,4719101	11,80898876	13,52808989	1,856890459	0,553734532	1,518284994	0,64913624	55,64733586	5,944748783	0	4	0,5	13	1	4	2,67816092	0,333333333	-0,67816092	0,153846154	0,495720399	0,514265335	1,103550191	-2,942938659	0,248175182	-2,942938659	1
2	2	5f0904ae8985aa1907880e6d_2QPT2	coord_map2_0	5f0904ae8985aa1907880e6d	4	Forced_coordination	Explique	46,14407659	33	95	114	52	14	35	30	6	2	5f0904ae8985aa1907880e6d_bloc_2_trial_2_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,461538462	0,857142857	0	4	1	0,650137617	0,758493887	0,5	0,5	0,25	3,166666667	14,57181366	28,49450549	40,43956044	-5,43956044	1,505494505	112,7252747	117,7692308	-17,72527473	-3,769230769	-11,77372263	0,541613814	0,692929293	0,647970812	48,11538845	-1,971311865	0	4	1	7	1	4	2,863636364	1	1,136363636	0,571428571	0,495720399	0,514265335	-14,34445787	-8,942938659	0,315789474	-8,942938659	1
4	0	627eb5d958fb0ab3c9a3a8c3_4QPT0	recipe_trial4_2	627eb5d958fb0ab3c9a3a8c3	3	Unforced_coordination	Explique	56,63223958	34	154	137	13	3	32	30	6	4	627eb5d958fb0ab3c9a3a8c3_bloc_4_trial_0_cond_Explique	Large_contribution	Fast_game	20	19	39	Few_collisions	0,483870968	0,9375	1	3	1	0,529733597	0,565049171	-0,5	0,5	-0,25	5,133333333	11,03225446	29,25	36,30434783	-4,304347826	0,75	176,3043478	161,5217391	-22,30434783	-24,52173913	-29,73913043	0,525638476	5,696969697	0,65503667	65,27233323	-8,640093645	1	3	1	23	0	4	2,280898876	0,75	0,719101124	0,130434783	-0,504279601	0,514265335	-3,856294875	7,057061341	0,194805195	7,057061341	1
3	3	603e2822880ceee0b88f55ff_3QPT3	coord_map3_4	603e2822880ceee0b88f55ff	3	Forced_coordination	Explique	43,93054509	35	125	108	50	17	34	32	6	3	603e2822880ceee0b88f55ff_bloc_3_trial_3_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,484848485	0,941176471	1	4	0,666666667	0,728422557	0,773948967	0,5	0,5	0,25	3,90625	11,24621954	27,64044944	44,08988764	-10,08988764	4,359550562	125,1910112	136,4719101	-0,191011236	-28,47191011	-0,043814433	0,552044372	2,821826281	0,65097688	55,64733586	-11,71679077	1	4	0,666666667	13	1	4	2,67816092	0,666666667	0,32183908	0,230769231	0,495720399	0,514265335	-16,55798936	-2,942938659	256	-2,942938659	1
4	0	609a7d5287ca8fb83e0780d4_4QPT0	recipe_trial4_1	609a7d5287ca8fb83e0780d4	2	Unforced_coordination	Non-Explique	63,03864527	34	257	151	14	3	31	39	6	4	609a7d5287ca8fb83e0780d4_bloc_4_trial_0_cond_Non-Explique	Large_contribution	Low_game	31	35	66	Few_collisions	0,557142857	1,258064516	0	4	0,5	0,618668118	0,491761837	-0,5	-0,5	0,25	6,58974359	9,566175741	26,91463415	38,93902439	-7,93902439	12,08536585	210	168,9390244	47	-17,93902439	3,889001009	0,555541541	2,259600614	0,650183	69,02413615	-5,985490886	0	4	0,5	21	0	4	2,56097561	0,5	-0,56097561	0,095238095	-0,504279601	-0,485734665	2,550110813	5,057061341	0,151750973	5,057061341	0
1	2	5f0904ae8985aa1907880e6d_1QPT2	coord_map1_0	5f0904ae8985aa1907880e6d	3	Forced_coordination	Explique	43,56337857	33	113	106	51	15	39	32	6	1	5f0904ae8985aa1907880e6d_bloc_1_trial_2_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,450704225	0,820512821	0	4	0,75	0,734561943	0,895247368	0,5	0,5	0,25	3,53125	12,33653199	27,47826087	43,44565217	-4,445652174	4,52173913	111,9456522	127,3478261	1,054347826	-21,34782609	0,233173077	0,552290677	4,80195599	0,653772883	52,19263589	-8,629257316	0	4	0,75	7	1	4	2,833333333	0,666666667	0,166666667	0,428571429	0,495720399	0,514265335	-16,92515588	-8,942938659	0,283185841	-8,942938659	1
3	1	5c4a45dda8c31a000141a752_3QPT1	recipe_trial3_2	5c4a45dda8c31a000141a752	3	Unforced_coordination	Non-Explique	53,88479376	34	183	133	21	6	36	34	6	3	5c4a45dda8c31a000141a752_bloc_3_trial_1_cond_Non-Explique	Large_contribution	Fast_game	30	14	44	Few_collisions	0,485714286	0,944444444	1	4	0,666666667	0,630975784	0,668092007	-0,5	-0,5	0,25	5,382352941	10,01138245	26,60638298	38,60638298	-2,606382979	7,393617021	164,393617	161,8085106	18,60638298	-28,80851064	2,516546763	0,554321116	11,05306122	0,662599635	66,16903526	-12,2842415	1	4	0,666666667	23	0	4	2,489130435	0,75	0,510869565	0,130434783	-0,504279601	-0,485734665	-6,603740697	7,057061341	0,18579235	7,057061341	0
3	1	609a7d5287ca8fb83e0780d4_3QPT1	recipe_trial3_2	609a7d5287ca8fb83e0780d4	4	Unforced_coordination	Non-Explique	49,11024952	34	183	119	20	9	29	34	6	3	609a7d5287ca8fb83e0780d4_bloc_3_trial_1_cond_Non-Explique	Large_contribution	Fast_game	16	19	35	Few_collisions	0,53968254	1,172413793	0	4	1	0,692319838	0,590508097	-0,5	-0,5	0,25	5,382352941	9,124308654	26,60638298	38,60638298	-9,606382979	7,393617021	164,393617	161,8085106	18,60638298	-42,80851064	2,516546763	0,554321116	4,456256921	0,653284746	66,16903526	-17,05878574	0	4	1	23	0	4	2,489130435	1	1,510869565	0,173913043	-0,504279601	-0,485734665	-11,37828494	7,057061341	0,18579235	7,057061341	0
2	1	62ab2034b58fe149d144acf4_2QPT1	coord_map2_0	62ab2034b58fe149d144acf4	2	Forced_coordination	Non-Explique	35,42374134	33	126	88	16	7	32	35	6	2	62ab2034b58fe149d144acf4_bloc_2_trial_1_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,52238806	1,09375	1	3	0,5	0,988037928	0,903348963	0,5	-0,5	-0,25	3,6	9,83992815	28,49450549	40,43956044	-8,43956044	6,505494505	112,7252747	117,7692308	13,27472527	-29,76923077	2,040540541	0,553897838	3,52734375	0,651973092	48,11538845	-12,69164711	1	3	0,5	7	1	4	2,863636364	0,333333333	-0,863636364	0,285714286	0,495720399	-0,485734665	-25,06479311	-8,942938659	0,277777778	-8,942938659	0
1	1	614e0c879b735505d46f7d27_1QPT1	recipe_trial1_1	614e0c879b735505d46f7d27	3	Unforced_coordination	Explique	67,56123996	34	170	162	44	11	39	24	6	1	614e0c879b735505d46f7d27_bloc_1_trial_1_cond_Explique	Low_contribution	Low_game	29	6	35	Few_collisions	0,380952381	0,615384615	2	4	0,5	0,355233267	0,577254059	-0,5	0,5	-0,25	7,083333333	9,538057406	25525	40,3125	-1,3125	-1525	205,5625	175,4875	-35,5625	-13,4875	23,31967213	0,57281983	10,27619048	0,661502669	71,56663706	-4,005397106	2	4	0,5	21	0	4	2,506329114	0,75	0,493670886	0,142857143	-0,504279601	0,514265335	7,072705503	5,057061341	0,141176471	5,057061341	1
1	2	609a7d5287ca8fb83e0780d4_1QPT2	recipe_trial1_1	609a7d5287ca8fb83e0780d4	2	Unforced_coordination	Non-Explique	61,0628624	34	219	142	40	13	32	32	6	1	609a7d5287ca8fb83e0780d4_bloc_1_trial_2_cond_Non-Explique	Large_contribution	Low_game	42	25	67	Lot_of_collisions	0,5	1	0	4	0,5	0,524050114	0,524050114	-0,5	-0,5	0,25	6,84375	8,922427382	25525	40,3125	-8,3125	6475	205,5625	175,4875	13,4375	-33,4875	2,075289575	0,553928738	4,028571429	0,652680841	71,56663706	-10,50377467	0	4	0,5	21	0	4	2,506329114	0,5	-0,506329114	0,095238095	-0,504279601	-0,485734665	0,574327941	5,057061341	0,146118721	5,057061341	0
3	2	608e66a90accb5f38c30ff64_3QPT2	recipe_trial3_2	608e66a90accb5f38c30ff64	2	Unforced_coordination	Explique	57,54973841	34	208	139	49	11	32	38	6	3	608e66a90accb5f38c30ff64_bloc_3_trial_2_cond_Explique	Large_contribution	Fast_game	41	18	59	Few_collisions	0,542857143	1,1875	1	3	0,5	0,660298397	0,556040755	-0,5	0,5	-0,25	5,473684211	10,51389452	26,60638298	38,60638298	-6,606382979	11,39361702	164,393617	161,8085106	43,60638298	-22,80851064	3,827264239	0,555486642	3,452495974	0,651867405	66,16903526	-8,619296849	1	3	0,5	23	0	4	2,489130435	0,5	-0,489130435	0,086956522	-0,504279601	0,514265335	-2,938796048	7,057061341	0,182692308	7,057061341	1
3	1	613214cda0b25f340c8077b1_3QPT1	coord_map3_4	613214cda0b25f340c8077b1	4	Forced_coordination	Non-Explique	46,85925889	35	138	116	24	6	36	34	6	3	613214cda0b25f340c8077b1_bloc_3_trial_1_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,485714286	0,944444444	1	4	1	0,72557699	0,768257989	0,5	-0,5	-0,25	4,058823529	11,5450348	27,64044944	44,08988764	-8,08988764	6,359550562	125,1910112	136,4719101	12,80898876	-20,47191011	2,014134276	0,553874357	2,530555556	0,650565597	55,64733586	-8,788076974	1	4	1	13	1	4	2,67816092	1	1,32183908	0,307692308	0,495720399	-0,485734665	-13,62927556	-2,942938659	0,246376812	-2,942938659	0
1	2	5f4fb87aaa1c4e0a71d7f265_1QPT2	recipe_trial1_2	5f4fb87aaa1c4e0a71d7f265	1	Unforced_coordination	Non-Explique	72,11698627	34	229	174	42	17	46	40	6	1	5f4fb87aaa1c4e0a71d7f265_bloc_1_trial_2_cond_Non-Explique	Large_contribution	Low_game	9	22	31	Few_collisions	0,465116279	0,869565217	1	3	0	0,554654348	0,6378525	-0,5	-0,5	0,25	5725	12,5968535	25,78409091	40,43181818	5,568181818	14,21590909	167,9545455	165125	61,04545455	8875	4,294164668	0,555901823	1,593877551	0,649242979	67,77601852	4,34096775	1	3	0	23	0	4	2,431818182	0,25	-1,431818182	0,043478261	-0,504279601	-0,485734665	11,62845182	7,057061341	0,174672489	7,057061341	0
4	2	5c0682910ac58a00011568a5_4QPT2	coord_map4_0	5c0682910ac58a00011568a5	1	Forced_coordination	Non-Explique	31,57668257	33	132	78	19	12	28	36	6	4	5c0682910ac58a00011568a5_bloc_4_trial_2_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,5625	1,285714286	0	3	0,333333333	1,140081765	0,886730262	0,5	-0,5	-0,25	3,666666667	8,611822518	28,5483871	39,22580645	-11,22580645	7,451612903	112,3870968	116,7096774	19,61290323	-38,70967742	2,632034632	0,554423811	3,448275862	0,651861446	47,3723852	-15,79570263	0	3	0,333333333	7	0	4	2,836956522	0,25	-1,836956522	0,142857143	0,495720399	-0,485734665	-28,91185189	-8,942938659	0,272727273	-8,942938659	0
4	0	613214cda0b25f340c8077b1_4QPT0	coord_map4_4	613214cda0b25f340c8077b1	4	Forced_coordination	Non-Explique	47,37091088	35	137	117	12	3	37	35	6	4	613214cda0b25f340c8077b1_bloc_4_trial_0_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,486111111	0,945945946	1	4	1	0,738850053	0,781070056	0,5	-0,5	-0,25	3,914285714	12,10205752	29,11494253	43,5862069	-6,586206897	5,885057471	126,908046	133,3103448	10,09195402	-16,31034483	1,71484375	0,55360822	2,476439791	0,650489184	54,20415593	-6,833245045	1	4	1	13	0	4	2,764705882	1	1,235294118	0,307692308	0,495720399	-0,485734665	-13,11762357	-2,942938659	0,255474453	-2,942938659	0
1	3	5f4fb87aaa1c4e0a71d7f265_1QPT3	recipe_trial1_1	5f4fb87aaa1c4e0a71d7f265	1	Unforced_coordination	Non-Explique	74,44399476	34	244	181	59	22	42	36	6	1	5f4fb87aaa1c4e0a71d7f265_bloc_1_trial_3_cond_Non-Explique	Large_contribution	Low_game	59	74	133	Lot_of_collisions	0,461538462	0,857142857	1	3	0	0,483585011	0,564182512	-0,5	-0,5	0,25	6,777777778	10,98354021	25525	40,3125	1,6875	10475	205,5625	175,4875	38,4375	5,5125	3,669451074	0,555346311	3,266666667	0,651605008	71,56663706	2,877357697	1	3	0	21	0	4	2,506329114	0,25	-1,506329114	0,047619048	-0,504279601	-0,485734665	13,95546031	5,057061341	0,147540984	5,057061341	0
2	1	5e61406a4c89e6037df81373_2QPT1	coord_map2_0	5e61406a4c89e6037df81373	3	Forced_coordination	Explique	43,4376235	33	127	107	39	10	36	35	6	2	5e61406a4c89e6037df81373_bloc_2_trial_1_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,492957746	0,972222222	0	3	1	0,805753105	0,828774622	0,5	0,5	0,25	3,628571429	11,9709986	28,49450549	40,43956044	-4,43956044	6,505494505	112,7252747	117,7692308	14,27472527	-10,76923077	2,194256757	0,554034527	2,425742574	0,650417598	48,11538845	-4,677764949	0	3	1	7	1	4	2,863636364	0,666666667	0,136363636	0,428571429	0,495720399	0,514265335	-17,05091095	-8,942938659	0,275590551	-8,942938659	1
3	0	5fb3d8382ceaab00087fadfc_3QPT0	coord_map3_4	5fb3d8382ceaab00087fadfc	4	Forced_coordination	Explique	50,43085647	35	151	121	15	5	47	36	6	3	5fb3d8382ceaab00087fadfc_bloc_3_trial_0_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,43373494	0,765957447	3	4	1	0,713848674	0,931969102	0,5	0,5	0,25	4,194444444	12,02325055	27,64044944	44,08988764	2,91011236	8,359550562	125,1910112	136,4719101	25,80898876	-15,47191011	3,087365591	0,554828704	-5,316602317	0,63948517	55,64733586	-5,216479397	3	4	1	13	1	4	2,67816092	1	1,32183908	0,307692308	0,495720399	0,514265335	-10,05767799	-2,942938659	0,238410596	-2,942938659	1
3	3	5eaaf7be1aed4d07bde4a499_3QPT3	coord_map3_0	5eaaf7be1aed4d07bde4a499	2	Forced_coordination	Non-Explique	36,93297505	33	137	91	39	17	34	37	6	3	5eaaf7be1aed4d07bde4a499_bloc_3_trial_3_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,521126761	1,088235294	1	4	0,333333333	1,001814772	0,920586548	0,5	-0,5	-0,25	3,702702703	9,974599102	29,07608696	39,20652174	-5,206521739	7,923913043	113,7282609	116,6521739	23,27173913	-25,65217391	2,936899863	0,554694906	4,926931106	0,653949352	47,38887877	-10,45590371	1	4	0,333333333	7	0	4	3,011111111	0,5	-1,011111111	0,285714286	0,495720399	-0,485734665	-23,5555594	-8,942938659	0,270072993	-8,942938659	0
2	0	5e386b5cf259f30486178d62_2QPT0	recipe_trial2_1	5e386b5cf259f30486178d62	3	Unforced_coordination	Explique	58,25210452	34	235	142	10	5	35	34	6	2	5e386b5cf259f30486178d62_bloc_2_trial_0_cond_Explique	Large_contribution	Fast_game	17	17	34	Few_collisions	0,492753623	0,971428571	2	4	0,5	0,5836699	0,600836661	-0,5	0,5	-0,25	6,911764706	8,427964058	25,82022472	40,16853933	-5,168539326	8,179775281	210,1235955	177,6404494	24,87640449	-35,64044944	3,041208791	0,55478766	6,895652174	0,656729246	72,42477149	-14,17266697	2	4	0,5	21	0	4	2,372093023	0,75	0,627906977	0,142857143	-0,504279601	0,514265335	-2,236429934	5,057061341	0,144680851	5,057061341	1
4	1	60ceab9344ca679de3297af5_4QPT1	coord_map4_0	60ceab9344ca679de3297af5	3	Forced_coordination	Explique	44,94996738	33	102	110	28	12	40	31	6	4	60ceab9344ca679de3297af5_bloc_4_trial_1_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,436619718	775	0	3	1	0,689655673	0,889878288	0,5	0,5	0,25	3,290322581	13,6612646	28,5483871	39,22580645	0,774193548	2,451612903	112,3870968	116,7096774	-10,38709677	-6,709677419	-4,236842105	0,548315816	-8,666666667	0,634754777	47,3723852	-2,422417817	0	3	1	7	0	4	2,836956522	0,75	0,163043478	0,428571429	0,495720399	0,514265335	-15,53856707	-8,942938659	0,303921569	-8,942938659	1
3	3	60ddfb3db6a71ad9ba75e387_3QPT3	coord_map3_0	60ddfb3db6a71ad9ba75e387	3	Forced_coordination	Non-Explique	45,60641313	33	131	113	80	20	41	36	6	3	60ddfb3db6a71ad9ba75e387_bloc_3_trial_3_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,467532468	0,87804878	3	4	0	0,789362669	0,898996373	0,5	-0,5	-0,25	3,638888889	12,5330601	29,07608696	39,20652174	1,793478261	6,923913043	113,7282609	116,6521739	17,27173913	-3,652173913	2,494505495	0,554301517	-2,036363636	0,644116967	47,38887877	-1,782465641	3	4	0	7	0	4	3,011111111	0,75	-0,011111111	0,428571429	0,495720399	-0,485734665	-14,88212133	-8,942938659	0,27480916	-8,942938659	0
2	1	60ddfb3db6a71ad9ba75e387_2QPT1	recipe_trial2_1	60ddfb3db6a71ad9ba75e387	3	Unforced_coordination	Non-Explique	67,02921486	34	192	165	42	10	44	27	6	2	60ddfb3db6a71ad9ba75e387_bloc_2_trial_1_cond_Non-Explique	Low_contribution	Low_game	36	45	81	Lot_of_collisions	0,38028169	0,613636364	3	4	0	0,402809433	0,656430186	-0,5	-0,5	0,25	7,111111111	9,42598334	25,82022472	40,16853933	3,831460674	1,179775281	210,1235955	177,6404494	-18,12359551	-12,64044944	-15,36190476	0,538423103	-3,299120235	0,642333917	72,42477149	-5,395556627	3	4	0	21	0	4	2,372093023	0,75	0,627906977	0,142857143	-0,504279601	-0,485734665	6,540680404	5,057061341	0,140625	5,057061341	0
2	1	610d97bf0ee9babdb89986ea_2QPT1	recipe_trial2_2	610d97bf0ee9babdb89986ea	1	Unforced_coordination	Non-Explique	67,21524858	34	153	164	36	7	41	28	6	2	610d97bf0ee9babdb89986ea_bloc_2_trial_1_cond_Non-Explique	Large_contribution	Low_game	12	8	20	Few_collisions	0,405797101	0,682926829	0	3	0,333333333	0,416572141	0,609980635	-0,5	-0,5	0,25	5,464285714	12,30082981	26,67708333	39,09375	1,90625	1,322916667	170,1979167	164,9166667	-17,19791667	-0,916666667	-13	0,540523374	-0,480874317	0,646313366	67,16231265	0,05293593	0	3	0,333333333	23	0	4	2,468085106	0,25	-1,468085106	0,043478261	-0,504279601	-0,485734665	6,72671413	7,057061341	0,183006536	7,057061341	0
2	0	5ea4cebb8944a8495280db42_2QPT0	coord_map2_4	5ea4cebb8944a8495280db42	2	Forced_coordination	Non-Explique	71,34210682	35	167	175	24	3	55	38	6	2	5ea4cebb8944a8495280db42_bloc_2_trial_0_cond_Non-Explique	Large_contribution	Low_game	0	0	0	0_collision	0,408602151	0,690909091	1	4	0,333333333	0,532644769	0,770933218	0,5	-0,5	-0,25	4,394736842	16,23353329	27,39325843	44,61797753	10,38202247	10,60674157	126,9213483	140,988764	40,07865169	34,01123596	3,778601695	0,55544337	3,275974026	0,65161815	57,68511303	13,65699378	1	4	0,333333333	13	1	4	2,681818182	0,333333333	-0,681818182	0,153846154	0,495720399	-0,485734665	10,85357236	-2,942938659	0,22754491	-2,942938659	0
1	1	60accfe06ac6e060a13b4d67_1QPT1	coord_map1_4	60accfe06ac6e060a13b4d67	3	Forced_coordination	Explique	50,95399237	35	150	124	39	12	41	35	6	1	60accfe06ac6e060a13b4d67_bloc_1_trial_1_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,460526316	0,853658537	1	3	1	0,686894164	0,80464745	0,5	0,5	0,25	4,285714286	11,88926489	27,15730337	45,33707865	-4,337078652	7,842696629	126,9550562	142,2808989	23,04494382	-18,28089888	2,938395415	0,554696236	4,215025907	0,65294412	57,87569265	-6,921700283	1	3	1	13	1	4	2,735632184	0,666666667	0,264367816	0,230769231	0,495720399	0,514265335	-9,534542088	-2,942938659	0,233333333	-2,942938659	1
